Term,Stamm,Sprache,Zeitraum
நாத்திகம்,नास्तिक,Sanskrit,1500 BCE - present (liturgical/classical)
அகமமரம்,அகம,Tamil,300 BCE - present
அகமமரம்,மரம்,Tamil,300 BCE - present
பெய்துரை,பெய்,Tamil,300 BCE - present
பெய்துரை,உரை,Tamil,300 BCE - present
காத்திரம்,गात्र,Sanskrit,1500 BCE - present (liturgical/classical)
காதம்,घात,Sanskrit,1500 BCE - present (liturgical/classical)
காதம்,गव्यूत,Sanskrit,1500 BCE - present (liturgical/classical)
காதரம்,कातर,Sanskrit,1500 BCE - present (liturgical/classical)
கரடகம்,करटक,Sanskrit,1500 BCE - present (liturgical/classical)
கபடம்,कपट,Sanskrit,1500 BCE - present (liturgical/classical)
வரணம்,वरण,Sanskrit,1500 BCE - present (liturgical/classical)
வரம்,वर,Sanskrit,1500 BCE - present (liturgical/classical)
வரம்,वरा,Sanskrit,1500 BCE - present (liturgical/classical)
விதவை,विधवा,Sanskrit,1500 BCE - present (liturgical/classical)
சதகுப்பி,शतपुष्प,Sanskrit,1500 BCE - present (liturgical/classical)
கிருத்திரம்,गृध्र,Sanskrit,1500 BCE - present (liturgical/classical)
உருத்திரன்,रुद्र,Sanskrit,1500 BCE - present (liturgical/classical)
தொன்னை,द्रोण,Sanskrit,1500 BCE - present (liturgical/classical)
வசி,वसति,Sanskrit,1500 BCE - present (liturgical/classical)
அச்சு,*accu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
அச்சு,अक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
அச்சு,*Háćšas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
அச்சு,*h₂eḱs-,Proto-Indo-European,4500 BCE - 2500 BCE
சொல்லெச்சம்,சொல்,Tamil,300 BCE - present
சொல்லெச்சம்,எச்சம்,Tamil,300 BCE - present
சாணைக்கல்,சாணை,Tamil,300 BCE - present
சாணைக்கல்,கல்,Tamil,300 BCE - present
செருப்பு,*keruppu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
குளம்,गुल,Sanskrit,1500 BCE - present (liturgical/classical)
மாமரம்,மா,Tamil,300 BCE - present
மாமரம்,மரம்,Tamil,300 BCE - present
மாசம்,मास,Sanskrit,1500 BCE - present (liturgical/classical)
மா,𑀫𑀸,Old Tamil,300 BCE - 700 CE
மாட்டுக்கிடை,மாடு,Tamil,300 BCE - present
மாட்டுக்கிடை,கிடை,Tamil,300 BCE - present
திக்கு,दिक्,Sanskrit,1500 BCE - present (liturgical/classical)
மாத்து,मद,Sanskrit,1500 BCE - present (liturgical/classical)
மாதிரு,मातृ,Sanskrit,1500 BCE - present (liturgical/classical)
விண்வெளி,விண்,Tamil,300 BCE - present
விண்வெளி,வெளி,Tamil,300 BCE - present
நல்வாக்கு,நல்,Tamil,300 BCE - present
நல்வாக்கு,வாக்கு,Tamil,300 BCE - present
செல்வாக்கு,செல்-,Tamil,300 BCE - present
செல்வாக்கு,ஆக்கு,Tamil,300 BCE - present
வாக்குவாதம்,வாக்கு,Tamil,300 BCE - present
வாக்குவாதம்,வாதம்,Tamil,300 BCE - present
மந்தினி,मन्थिन्,Sanskrit,1500 BCE - present (liturgical/classical)
மந்துரை,मन्दुरा,Sanskrit,1500 BCE - present (liturgical/classical)
சமவெளி,சமம்,Tamil,300 BCE - present
சமவெளி,வெளி,Tamil,300 BCE - present
முப்பால்,மூன்று,Tamil,300 BCE - present
முப்பால்,பால்,Tamil,300 BCE - present
முப்புள்ளி,மூன்று,Tamil,300 BCE - present
முப்புள்ளி,புள்ளி,Tamil,300 BCE - present
முப்புவனம்,மூன்று,Tamil,300 BCE - present
முப்புவனம்,புவனம்,Tamil,300 BCE - present
நல்லொழுக்கம்,நல்,Tamil,300 BCE - present
நல்லொழுக்கம்,ஒழுக்கம்,Tamil,300 BCE - present
அறக்கட்டளை,அறம்,Tamil,300 BCE - present
அறக்கட்டளை,கட்டளை,Tamil,300 BCE - present
வன்பால்,வல்,Tamil,300 BCE - present
வன்பால்,பால்,Tamil,300 BCE - present
வல்லடி,வல்,Tamil,300 BCE - present
வல்லடி,அடி,Tamil,300 BCE - present
வல்லவன்,वल्लभ,Sanskrit,1500 BCE - present (liturgical/classical)
வல்லரி,वल्लरि,Sanskrit,1500 BCE - present (liturgical/classical)
வல்லுரம்,वल्लूर,Sanskrit,1500 BCE - present (liturgical/classical)
வல்லேறு,வல்,Tamil,300 BCE - present
வல்லேறு,ஏறு,Tamil,300 BCE - present
வழிச்செலவு,வழி,Tamil,300 BCE - present
வழிச்செலவு,செலவு,Tamil,300 BCE - present
வழிப்பயணம்,வழி,Tamil,300 BCE - present
வழிப்பயணம்,பயணம்,Tamil,300 BCE - present
கருணை,करुणा,Sanskrit,1500 BCE - present (liturgical/classical)
கிருபை,कृपा,Sanskrit,1500 BCE - present (liturgical/classical)
இருளுவா,இருள்,Tamil,300 BCE - present
இருளுவா,உவா,Tamil,300 BCE - present
தண்டனை,दण्डन,Sanskrit,1500 BCE - present (liturgical/classical)
அளவுகோல்,அளவு,Tamil,300 BCE - present
அளவுகோல்,கோல்,Tamil,300 BCE - present
நெம்புகோல்,நெம்பு,Tamil,300 BCE - present
நெம்புகோல்,கோல்,Tamil,300 BCE - present
செங்கோல்,செங்,Tamil,300 BCE - present
செங்கோல்,கோல்,Tamil,300 BCE - present
உட்பொருள்,உள்,Tamil,300 BCE - present
உட்பொருள்,பொருள்,Tamil,300 BCE - present
உட்கருத்து,உள்,Tamil,300 BCE - present
உட்கருத்து,கருத்து,Tamil,300 BCE - present
பொருளட்டவணை,பொருள்,Tamil,300 BCE - present
பொருளட்டவணை,அட்டவணை,Tamil,300 BCE - present
நியாயம்,न्याय,Sanskrit,1500 BCE - present (liturgical/classical)
நேர்விடை,நேர்,Tamil,300 BCE - present
நேர்விடை,விடை,Tamil,300 BCE - present
விடை,वृष,Sanskrit,1500 BCE - present (liturgical/classical)
ஆயத்தம்,आयत्त,Sanskrit,1500 BCE - present (liturgical/classical)
திருமணம்,திரு,Tamil,300 BCE - present
திருமணம்,மணம்,Tamil,300 BCE - present
செபம்,जप,Sanskrit,1500 BCE - present (liturgical/classical)
அருமை,𑀅𑀭𑀼𑀫𑁃,Old Tamil,300 BCE - 700 CE
அடிக்கொருக்கால்,அடி,Tamil,300 BCE - present
அடிக்கொருக்கால்,ஒருக்கால்,Tamil,300 BCE - present
அடிநிலை,அடி,Tamil,300 BCE - present
அடிநிலை,நிலை,Tamil,300 BCE - present
உண்டுபடு,உண்டு,Tamil,300 BCE - present
உண்டுபடு,படு,Tamil,300 BCE - present
தேவவசீகரம்,தேவ,Tamil,300 BCE - present
தேவவசீகரம்,வசீகரம்,Tamil,300 BCE - present
தினந்தோறும்,दिन,Sanskrit,1500 BCE - present (liturgical/classical)
ஏனென்றால்,ஏன்,Tamil,300 BCE - present
ஏனென்றால்,என்றால்,Tamil,300 BCE - present
மூடுபனி,மூடு,Tamil,300 BCE - present
மூடுபனி,பனி,Tamil,300 BCE - present
ஜீவவிருட்சம்,ஜீவன்,Tamil,300 BCE - present
ஜீவவிருட்சம்,விருட்சம்,Tamil,300 BCE - present
விருட்சம்,वृक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
இளைப்பாறு,இளைப்பு,Tamil,300 BCE - present
இளைப்பாறு,ஆறு,Tamil,300 BCE - present
நாமம்,𑀦𑀸𑀫𑀫𑁆,Old Tamil,300 BCE - 700 CE
நாமம்,नामन्,Sanskrit,1500 BCE - present (liturgical/classical)
தரியாபத்து,دریافت,Urdu,not available
தரியாபத்து,دریافت,Persian,1000 CE - present
என்னோரும்,*yā,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
தேவதை,देवता,Sanskrit,1500 BCE - present (liturgical/classical)
நப்தலி,נַפְתָּלִי,Biblical Hebrew,1000 BCE - 500 BCE
ஆதியாகமம்,ஆதி,Tamil,300 BCE - present
ஆதியாகமம்,ஆகமம்,Tamil,300 BCE - present
பென்யமீன்,Benjamin,Late Latin,200 CE - 600 CE
பென்யமீன்,Βενιαμίν,Ancient Greek,1500 BCE - 300 BCE
பென்யமீன்,בִּנְיָמִין,Biblical Hebrew,1000 BCE - 500 BCE
முன்னாடி,முன்,Tamil,300 BCE - present
முன்னாடி,நாடு,Tamil,300 BCE - present
யாவரும்,*yā,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
சகோதரன்,सहोदर,Sanskrit,1500 BCE - present (liturgical/classical)
பெரியவெள்ளிக்கிழமை,பெரிய,Tamil,300 BCE - present
பெரியவெள்ளிக்கிழமை,வெள்ளி,Tamil,300 BCE - present
பெரியவெள்ளிக்கிழமை,கிழமை,Tamil,300 BCE - present
கிளம்பினவேலை,கிளம்பு,Tamil,300 BCE - present
கிளம்பினவேலை,வேலை,Tamil,300 BCE - present
விரோதம்,विरोध,Sanskrit,1500 BCE - present (liturgical/classical)
தலைமாறு,தலை,Tamil,300 BCE - present
தலைமாறு,மாறு,Tamil,300 BCE - present
தலைமுறை,தலை,Tamil,300 BCE - present
தலைமுறை,முறை,Tamil,300 BCE - present
செழித்தகல்,செழி,Tamil,300 BCE - present
செழித்தகல்,கல்,Tamil,300 BCE - present
தைரியம்,धैर्य,Sanskrit,1500 BCE - present (liturgical/classical)
தேதி,तिथि,Sanskrit,1500 BCE - present (liturgical/classical)
நடுவுநிலைமை,நடுவு,Tamil,300 BCE - present
நடுவுநிலைமை,நிலைமை,Tamil,300 BCE - present
நடுவுநிலை,நடுவு,Tamil,300 BCE - present
நடுவுநிலை,நிலை,Tamil,300 BCE - present
ஆன்மா,आत्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
பல்லணம்,पल्ययन,Sanskrit,1500 BCE - present (liturgical/classical)
கல்லூரி,கல்,Tamil,300 BCE - present
கல்லூரி,லூரி,Tamil,300 BCE - present
நடைபடி,நடை,Tamil,300 BCE - present
நடைபடி,படி,Tamil,300 BCE - present
கல்லோலம்,कल्लोल,Sanskrit,1500 BCE - present (liturgical/classical)
மாணவகம்,माणवक,Sanskrit,1500 BCE - present (liturgical/classical)
பல்வைத்தியன்,பல்,Tamil,300 BCE - present
பல்வைத்தியன்,வைத்தியன்,Tamil,300 BCE - present
அனுமதி,अनुमति,Sanskrit,1500 BCE - present (liturgical/classical)
தெலுங்கம்,తెలుంగు,Telugu,not available
எதிராளி,எதிர்,Tamil,300 BCE - present
எதிராளி,ஆள்,Tamil,300 BCE - present
கொறி,*koṯi,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
பறக்கும்தட்டு,flying saucer,English,1550 CE - present
பதில்,بدل,Urdu,not available
பதில்,بَدَل‎,Arabic,600 CE - present
இலாபம்,लाभ,Sanskrit,1500 BCE - present (liturgical/classical)
சாசனம்,शासन,Sanskrit,1500 BCE - present (liturgical/classical)
பெருந்தாரா,பெருமை,Tamil,300 BCE - present
பெருந்தாரா,தாரா,Tamil,300 BCE - present
என்னும்,*yā,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
எனைத்தும்,*yā,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
எவ்வளவு,எ,Tamil,300 BCE - present
எவ்வளவு,அளவு,Tamil,300 BCE - present
ஏது,*yā,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
எவண்,*yā,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
அற்புதம்,अद्भुत,Sanskrit,1500 BCE - present (liturgical/classical)
கடினம்,कठिन,Sanskrit,1500 BCE - present (liturgical/classical)
திருப்தி,तृप्ति,Sanskrit,1500 BCE - present (liturgical/classical)
கறிவேப்பிலை,கறிவேம்பு,Tamil,300 BCE - present
கறிவேப்பிலை,இலை,Tamil,300 BCE - present
