Term,Stamm,Sprache,Zeitraum
వృకము,*wŕ̥kas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
వృక్షము,वृक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
ఇతిహాసము,इतिहास,Sanskrit,1500 BCE - present (liturgical/classical)
పల్లె,*paḷḷi,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
పడమర,పడుమ్,Telugu,600 CE - present
పడమర,ఞూయిరు,Telugu,600 CE - present
దిక్కు,दिक्,Sanskrit,1500 BCE - present (liturgical/classical)
జానువు,जानु,Sanskrit,1500 BCE - present (liturgical/classical)
జానువు,*ǵónu,Proto-Indo-European,4500 BCE - 2500 BCE
కాలము,काल,Sanskrit,1500 BCE - present (liturgical/classical)
ఎండకాలము,ఎండ,Telugu,600 CE - present
ఎండకాలము,కాలము,Telugu,600 CE - present
దండకడియము,దండ,Telugu,600 CE - present
దండకడియము,కడియము,Telugu,600 CE - present
తోడుదొంగ,తోడు,Telugu,600 CE - present
తోడుదొంగ,దొంగ,Telugu,600 CE - present
నేత్ర నాడి,నేత్ర,Telugu,600 CE - present
నేత్ర నాడి,నాడి,Telugu,600 CE - present
భక్తి,भक्ति,Sanskrit,1500 BCE - present (liturgical/classical)
చింతపండు,చింత,Telugu,600 CE - present
చింతపండు,పండు,Telugu,600 CE - present
చింతచెట్టు,చింత,Telugu,600 CE - present
చింతచెట్టు,చెట్టు,Telugu,600 CE - present
బండారు,బండ,Telugu,600 CE - present
బండారు,ఆరు,Telugu,600 CE - present
గులాబిపువ్వు,గులాబి,Telugu,600 CE - present
గులాబిపువ్వు,పువ్వు,Telugu,600 CE - present
ఆకుపచ్చ,ఆకు,Telugu,600 CE - present
ఆకుపచ్చ,పచ్చ,Telugu,600 CE - present
కోనసీమ,కోన,Telugu,600 CE - present
కోనసీమ,సీమ,Telugu,600 CE - present
తలనొప్పి,తల,Telugu,600 CE - present
తలనొప్పి,నొప్పి,Telugu,600 CE - present
మర్రిచెట్టు,మర్రి,Telugu,600 CE - present
మర్రిచెట్టు,చెట్టు,Telugu,600 CE - present
రామ,राम,Sanskrit,1500 BCE - present (liturgical/classical)
తాటాకు,తాటి,Telugu,600 CE - present
తాటాకు,ఆకు,Telugu,600 CE - present
తాటిబెల్లము,తాటి,Telugu,600 CE - present
తాటిబెల్లము,బెల్లము,Telugu,600 CE - present
గాలిగోపురము,గాలి,Telugu,600 CE - present
గాలిగోపురము,గోపురము,Telugu,600 CE - present
కృష్ణ,कृष्ण,Sanskrit,1500 BCE - present (liturgical/classical)
ఈర్ష్య,ईर्ष्या,Sanskrit,1500 BCE - present (liturgical/classical)
టీ,tea,English,1550 CE - present
భార్యాభర్తలు,భార్య,Telugu,600 CE - present
భార్యాభర్తలు,భర్త,Telugu,600 CE - present
పైడిరాజు,పైడి,Telugu,600 CE - present
పైడిరాజు,రాజు,Telugu,600 CE - present
జయము,जय,Sanskrit,1500 BCE - present (liturgical/classical)
జయ,जय,Sanskrit,1500 BCE - present (liturgical/classical)
వీరుడు,वीर,Sanskrit,1500 BCE - present (liturgical/classical)
వీరుడు,*wīrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
వీరుడు,*wiHrós,Proto-Indo-European,4500 BCE - 2500 BCE
వీరము,वीर,Sanskrit,1500 BCE - present (liturgical/classical)
వీరము,*wīrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
వీరము,*wiHrós,Proto-Indo-European,4500 BCE - 2500 BCE
పద్మిని,पद्मिनी,Sanskrit,1500 BCE - present (liturgical/classical)
మహాసముద్రము,మహా,Telugu,600 CE - present
మహాసముద్రము,సముద్రము,Telugu,600 CE - present
సప్తము,सप्तन्,Sanskrit,1500 BCE - present (liturgical/classical)
సప్తము,*septḿ̥,Proto-Indo-European,4500 BCE - 2500 BCE
దక్షిణ మహాసముద్రము,दक्षिण,Sanskrit,1500 BCE - present (liturgical/classical)
దక్షిణ చైనా సముద్రము,दक्षिण,Sanskrit,1500 BCE - present (liturgical/classical)
తోటకూర,తోట,Telugu,600 CE - present
తోటకూర,కూర,Telugu,600 CE - present
ఇగురుకూర,ఇగురు,Telugu,600 CE - present
ఇగురుకూర,కూర,Telugu,600 CE - present
కాయగూరలు,కాయ,Telugu,600 CE - present
కాయగూరలు,కూర,Telugu,600 CE - present
మాంసము,मांस,Sanskrit,1500 BCE - present (liturgical/classical)
కూరగాయలు,కూర,Telugu,600 CE - present
కూరగాయలు,కాయ,Telugu,600 CE - present
వెన్నుపూస,వెన్ను,Telugu,600 CE - present
వెన్నుపూస,పూస,Telugu,600 CE - present
కొబ్బరిబొండము,కొబ్బరి,Telugu,600 CE - present
కొబ్బరిబొండము,బొండము,Telugu,600 CE - present
కొబ్బరిబెల్లము,కొబ్బరి,Telugu,600 CE - present
కొబ్బరిబెల్లము,బెల్లము,Telugu,600 CE - present
వెన్నుపాము,వెన్ను,Telugu,600 CE - present
వెన్నుపాము,పాము,Telugu,600 CE - present
కొబ్బరిపచ్చడి,కొబ్బరి,Telugu,600 CE - present
కొబ్బరిపచ్చడి,పచ్చడి,Telugu,600 CE - present
కొబ్బరిపీచు,కొబ్బరి,Telugu,600 CE - present
కొబ్బరిపీచు,పీచు,Telugu,600 CE - present
కొబ్బరినూనె,కొబ్బరి,Telugu,600 CE - present
కొబ్బరినూనె,నూనె,Telugu,600 CE - present
కొబ్బరిపువ్వు,కొబ్బరి,Telugu,600 CE - present
కొబ్బరిపువ్వు,పువ్వు,Telugu,600 CE - present
మంచినూనె,మంచి,Telugu,600 CE - present
మంచినూనె,నూనె,Telugu,600 CE - present
ముజ్జగము,మూడు,Telugu,600 CE - present
ముజ్జగము,జగము,Telugu,600 CE - present
తిండిపోతు,తిండి,Telugu,600 CE - present
తిండిపోతు,పోతు,Telugu,600 CE - present
దండన,दण्डन,Sanskrit,1500 BCE - present (liturgical/classical)
నందన,नन्दन,Sanskrit,1500 BCE - present (liturgical/classical)
నిజమాసము,నిజ,Telugu,600 CE - present
నిజమాసము,మాసము,Telugu,600 CE - present
క్షయమాసము,క్షయ,Telugu,600 CE - present
క్షయమాసము,మాసము,Telugu,600 CE - present
ప్రొద్దు,*poẓ-tu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
కడుపుమంట,కడుపు,Telugu,600 CE - present
కడుపుమంట,మంట,Telugu,600 CE - present
గుంటపొయ్యి,గుంట,Telugu,600 CE - present
గుంటపొయ్యి,పొయ్యి,Telugu,600 CE - present
గడ్డపొయ్యి,గడ్డ,Telugu,600 CE - present
గడ్డపొయ్యి,పొయ్యి,Telugu,600 CE - present
ఉమ్మెత్తపువ్వు,ఉమ్మెత్త,Telugu,600 CE - present
ఉమ్మెత్తపువ్వు,పువ్వు,Telugu,600 CE - present
కుంకుడుకాయ,కుంకుడు,Telugu,600 CE - present
కుంకుడుకాయ,కాయ,Telugu,600 CE - present
కుంకుమపువ్వు,కుంకుమ,Telugu,600 CE - present
కుంకుమపువ్వు,పువ్వు,Telugu,600 CE - present
కుంకుడుచెట్టు,కుంకుడు,Telugu,600 CE - present
కుంకుడుచెట్టు,చెట్టు,Telugu,600 CE - present
కేళి,केलि,Sanskrit,1500 BCE - present (liturgical/classical)
తిరుగుబోతు,తిరుగు,Telugu,600 CE - present
తిరుగుబోతు,పోతు,Telugu,600 CE - present
తిరుగుడుపువ్వు,తిరుగుడు,Telugu,600 CE - present
తిరుగుడుపువ్వు,పువ్వు,Telugu,600 CE - present
అర్ఘము,अर्घ,Sanskrit,1500 BCE - present (liturgical/classical)
అష్టార్ఘ్యములు,అష్ట,Telugu,600 CE - present
అష్టార్ఘ్యములు,అర్ఘ్యములు,Telugu,600 CE - present
శ్రీవిద్య,శ్రీ,Telugu,600 CE - present
శ్రీవిద్య,విద్య,Telugu,600 CE - present
విద్య,विद्या,Sanskrit,1500 BCE - present (liturgical/classical)
ఉత్తరక్రియ,ఉత్తర,Telugu,600 CE - present
ఉత్తరక్రియ,క్రియ,Telugu,600 CE - present
నారాయణ,नारायण,Sanskrit,1500 BCE - present (liturgical/classical)
నారి,नारी,Sanskrit,1500 BCE - present (liturgical/classical)
నారాయణుడు,नारायण,Sanskrit,1500 BCE - present (liturgical/classical)
నారచీర,నార,Telugu,600 CE - present
నారచీర,చీర,Telugu,600 CE - present
కాకరవత్తి,కాకర,Telugu,600 CE - present
కాకరవత్తి,వత్తి,Telugu,600 CE - present
కాకరకాయ,కాకర,Telugu,600 CE - present
కాకరకాయ,కాయ,Telugu,600 CE - present
వేరుసెనగ,వేరు,Telugu,600 CE - present
వేరుసెనగ,సెనగ,Telugu,600 CE - present
చీలమండ,చీల,Telugu,600 CE - present
చీలమండ,మండ,Telugu,600 CE - present
కలకత్తా,কলকাতা,Bengali,not available
కలకత్తా,Calcutta,English,1550 CE - present
బెంగుళూరు,ಬೆಂಗಳೂರು,Kannada,450 CE - present
ఉర్దూ,*ordu,Proto-Turkic,not available
మైదానము,میدان,Persian,1000 CE - present
మైదానము,مَيْدَان,Arabic,600 CE - present
ఈతచెట్టు,ఈత,Telugu,600 CE - present
ఈతచెట్టు,చెట్టు,Telugu,600 CE - present
ఏకాదశము,ఏక,Telugu,600 CE - present
ఏకాదశము,దశము,Telugu,600 CE - present
ఒకటి,*o-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
పంచమి,पञ्चमी,Sanskrit,1500 BCE - present (liturgical/classical)
ఉల్లికాడ,ఉల్లి,Telugu,600 CE - present
ఉల్లికాడ,కాడ,Telugu,600 CE - present
వెల్లుల్లి,వెల్ల,Telugu,600 CE - present
వెల్లుల్లి,ఉల్లి,Telugu,600 CE - present
ఉల్లిపాయ,ఉల్లి,Telugu,600 CE - present
ఉల్లిపాయ,పాయ,Telugu,600 CE - present
ఉల్లిగడ్డ,ఉల్లి,Telugu,600 CE - present
ఉల్లిగడ్డ,గడ్డ,Telugu,600 CE - present
నీరుల్లి,నీరు,Telugu,600 CE - present
నీరుల్లి,ఉల్లి,Telugu,600 CE - present
సప్తమి,सप्तमी,Sanskrit,1500 BCE - present (liturgical/classical)
రామనవమి,राम,Sanskrit,1500 BCE - present (liturgical/classical)
మామిడికాయ,మామిడి,Telugu,600 CE - present
మామిడికాయ,కాయ,Telugu,600 CE - present
మేకపోతు,మేక,Telugu,600 CE - present
మేకపోతు,పోతు,Telugu,600 CE - present
మేక వన్నె పులి,మేక,Telugu,600 CE - present
మేక వన్నె పులి,వన్నె,Telugu,600 CE - present
మేక వన్నె పులి,పులి,Telugu,600 CE - present
దర్భ,दर्भ,Sanskrit,1500 BCE - present (liturgical/classical)
అంగూరు,अंगूर,Hindi,not available
అనాసపండు,అనాస,Telugu,600 CE - present
అనాసపండు,పండు,Telugu,600 CE - present
అత్తరు,عطر,Persian,1000 CE - present
అత్తరు,عِطْر,Arabic,600 CE - present
లారీ,lorry,English,1550 CE - present
బస్సు,bus,English,1550 CE - present
బస్సు,omnibus,Latin,700 BCE - 500 CE
నావికుడు,नाविक,Sanskrit,1500 BCE - present (liturgical/classical)
ప్రమాది,प्रमादिन्,Sanskrit,1500 BCE - present (liturgical/classical)
అంగీరస,अङ्गिरस्,Sanskrit,1500 BCE - present (liturgical/classical)
అపజయము,जय,Sanskrit,1500 BCE - present (liturgical/classical)
చెవిటిమూగ,చెవిటి,Telugu,600 CE - present
చెవిటిమూగ,మూగ,Telugu,600 CE - present
వధూవరులు,వధువు,Telugu,600 CE - present
వధూవరులు,వరుడు,Telugu,600 CE - present
గిన్నికోడి,గిన్ని,Telugu,600 CE - present
