Term,Stamm,Sprache,Zeitraum
भरति,*bʰárati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भरति,*bʰéreti,Proto-Indo-European,4500 BCE - 2500 BCE
बहु,*baźʰúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
बहु,*bʰaȷ́ʰúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बहु,*bʰénǵʰus,Proto-Indo-European,4500 BCE - 2500 BCE
बर्हयति,*barźʰáyati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
बर्हयति,*barȷ́ʰáyati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बोधति,*báwdʰati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
बोधति,*bʰáwdʰati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बोधति,*bʰéwdʰeti,Proto-Indo-European,4500 BCE - 2500 BCE
भ्रू,*HbʰrúHs,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भ्रू,*h₃bʰrúHs,Proto-Indo-European,4500 BCE - 2500 BCE
भवति,*bʰáwHati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बुध्न,*bʰudʰnás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बुध्न,*bʰudʰmḗn,Proto-Indo-European,4500 BCE - 2500 BCE
भ्रातृ,*bʰráHtā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भ्रातृ,*bʰréh₂tēr,Proto-Indo-European,4500 BCE - 2500 BCE
पितृ,*pHtā́,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पितृ,*ph₂tḗr,Proto-Indo-European,4500 BCE - 2500 BCE
भूर्ज,*bʰerHǵós,Proto-Indo-European,4500 BCE - 2500 BCE
दाम्यति,*dā́myati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दाम्यति,*dā́myati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दाम्यति,*demh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
ह्यस्,*ȷ́ʰyás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ह्यस्,*dʰǵʰyés,Proto-Indo-European,4500 BCE - 2500 BCE
ददाति,*dádaHti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
ददाति,*dádaHti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ददाति,*dédeh₃ti,Proto-Indo-European,4500 BCE - 2500 BCE
दोस्,*dáwṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दोस्,*dáwš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दोस्,*dóws,Proto-Indo-European,4500 BCE - 2500 BCE
दक्षिण,*dáćšinas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दीर्घ,*dr̥Hgʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दीर्घ,*dl̥h₁gʰós,Proto-Indo-European,4500 BCE - 2500 BCE
जिह्वा,*ȷ́iźʰwáH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जिह्वा,*ȷ́iȷ́ʰwáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जिह्वा,*dn̥ǵʰwéh₂s,Proto-Indo-European,4500 BCE - 2500 BCE
देवर,*dayh₂wḗr,Proto-Indo-European,4500 BCE - 2500 BCE
अश्रु,*Háśru,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अश्रु,*Háćru,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अश्रु,*h₂eḱru,Proto-Indo-European,4500 BCE - 2500 BCE
चित्त,*kʷeyt-,Proto-Indo-European,4500 BCE - 2500 BCE
व्रत,*wratám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
व्रत,*wratám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
व्रत,*werh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
योग,*yáwgas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
योग,*yáwgas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यभति,*Hyábʰati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
यभति,*Hyábʰati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यभति,*h₃yébʰeti,Proto-Indo-European,4500 BCE - 2500 BCE
सूत्र,*súHtram,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सूत्र,*súHtram,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सूत्र,*súh₁trom,Proto-Indo-European,4500 BCE - 2500 BCE
मृत,*mr̥tás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मृत,*mr̥tós,Proto-Indo-European,4500 BCE - 2500 BCE
वारि,*weri,Proto-Indo-European,4500 BCE - 2500 BCE
भू,*bʰuH-,Proto-Indo-European,4500 BCE - 2500 BCE
दुष्यति,*dus-,Proto-Indo-European,4500 BCE - 2500 BCE
द्व,*dwáH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
द्व,*dwáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्व,*dwóh₁,Proto-Indo-European,4500 BCE - 2500 BCE
द्राति,*drā́ti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
द्राति,*drā́ti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्राति,*drā-,Proto-Indo-European,4500 BCE - 2500 BCE
द्रायति,*drā́yati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
द्रायति,*drā́yati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्रायति,*drem-,Proto-Indo-European,4500 BCE - 2500 BCE
द्रायति,*HnidráH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दारु,*dā́ru,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दारु,*dóru,Proto-Indo-European,4500 BCE - 2500 BCE
धी,*dʰíH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
धी,*dʰíH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
धी,*dʰíh₂,Proto-Indo-European,4500 BCE - 2500 BCE
जाति,*ȷ́aHtíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जाति,*ȷ́áHtiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जाति,*ǵénh₁tis,Proto-Indo-European,4500 BCE - 2500 BCE
दश,*dáśa,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दश,*dáća,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दश,*déḱm̥,Proto-Indo-European,4500 BCE - 2500 BCE
दहति,*dʰáǰʰati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दहति,*dʰégʷʰeti,Proto-Indo-European,4500 BCE - 2500 BCE
धयति,*dʰáyati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
धयति,*dʰáyati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दधाति,*dádʰaHti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दधाति,*dʰádʰaHti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दधाति,*dʰédʰeh₁ti,Proto-Indo-European,4500 BCE - 2500 BCE
धृष्णोति,*dʰr̥ṣṇáwti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
धृष्णोति,*dʰr̥šnáwti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दुहितृ,*dʰugʰdʰā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दुहितृ,*dʰugh₂tḗr,Proto-Indo-European,4500 BCE - 2500 BCE
दातृ,*dáHtā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दातृ,*dáHtā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दातृ,*déh₃tōr,Proto-Indo-European,4500 BCE - 2500 BCE
जनि,*ȷ́ánHiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जनि,*ǰánHs,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जनि,*gʷḗn,Proto-Indo-European,4500 BCE - 2500 BCE
गिरि,*gr̥Híš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गिरि,*gl̥h₁éys,Proto-Indo-European,4500 BCE - 2500 BCE
ग्ना,*gnáHs,Proto-Indo-Aryan,2000 BCE - 1500 BCE
ग्ना,*gnáHs,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ग्ना,*gʷḗn,Proto-Indo-European,4500 BCE - 2500 BCE
अन,*h₂enh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
आति,*HaHtíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
आति,*HaHtíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
आति,*h₂énh₂ts,Proto-Indo-European,4500 BCE - 2500 BCE
अर्जुन,*Hárȷ́unas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अर्जुन,*Hárȷ́unas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अर्जुन,*h₂erǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
गो,*gā́wš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गो,*gʷṓws,Proto-Indo-European,4500 BCE - 2500 BCE
अङ्क,*Hankás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अङ्क,*Hánkas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अङ्क,*h₂ónkos,Proto-Indo-European,4500 BCE - 2500 BCE
अश्मन्,*Háśmā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अश्मन्,*Háćmā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अश्मन्,*h₂éḱmō,Proto-Indo-European,4500 BCE - 2500 BCE
मांस,*māmsám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ओषति,*Háwṣati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
ओषति,*Háwšati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शाखा,*śā́kʰaH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शाखा,*ćā́kʰaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शाखा,*ḱókh₂eh₂,Proto-Indo-European,4500 BCE - 2500 BCE
शर्वर,*ḱerberó-,Proto-Indo-European,4500 BCE - 2500 BCE
शिरस्,*śŕ̥Has,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शिरस्,*ćŕ̥Has,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शिशिर,*ḱel-,Proto-Indo-European,4500 BCE - 2500 BCE
अविक,*h₂ówis,Proto-Indo-European,4500 BCE - 2500 BCE
राजन्,*h₃rḗǵs,Proto-Indo-European,4500 BCE - 2500 BCE
अस्थि,*Hástʰi,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अक्षि,*Hákṣi,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अक्षि,*Hákši,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अक्षि,*h₃ókʷs,Proto-Indo-European,4500 BCE - 2500 BCE
नभ्य,*Hnábʰyam,Proto-Indo-Aryan,2000 BCE - 1500 BCE
नभ्य,*Hnábʰyam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अहर्,*Háźʰr̥,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अहर्,*Háȷ́ʰr̥,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अयस्,*Háyas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अयस्,*h₂éyos,Proto-Indo-European,4500 BCE - 2500 BCE
द्रुह्यति,*druźʰyáti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
द्रुह्यति,*dʰruǰʰyáti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्रुह्यति,*dʰrewgʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
द्वार्,*d(ʰ)wā́r,Proto-Indo-Aryan,2000 BCE - 1500 BCE
द्वार्,*dʰwā́r,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्वार्,*dʰwṓr,Proto-Indo-European,4500 BCE - 2500 BCE
क्ष,*gẓʰā́s,Proto-Indo-Aryan,2000 BCE - 1500 BCE
क्ष,*ȷ́ʰžā́s,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्ष,*dʰéǵʰōm,Proto-Indo-European,4500 BCE - 2500 BCE
हनु,*źʰánuṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हनु,*ȷ́ʰánuš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हनु,*ǵénus,Proto-Indo-European,4500 BCE - 2500 BCE
जानु,*ȷ́ā́nu,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जानु,*ǵónu,Proto-Indo-European,4500 BCE - 2500 BCE
जम्भ,*ȷ́ámbʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जम्भ,*ǵómbʰos,Proto-Indo-European,4500 BCE - 2500 BCE
जानाति,*ȷ́ānáHti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जानाति,*ȷ́ānáHti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जानाति,*ǵn̥néh₃ti,Proto-Indo-European,4500 BCE - 2500 BCE
ह्वरति,*ǵʰwel-,Proto-Indo-European,4500 BCE - 2500 BCE
गञ्ज,*gang-,Proto-Indo-European,4500 BCE - 2500 BCE
हेमन्त,*ȷ́ʰaymantás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हिरण्य,*ȷ́ʰr̥Hanyam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हंस,*ȷ́ʰansás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हंस,*ǵʰh₂éns,Proto-Indo-European,4500 BCE - 2500 BCE
घृण,*gʰr̥nás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
घृण,*gʰr̥nás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
घोर,*gʰawrás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
घोर,*gʰawrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ईर्म,*h₂r̥-mo-,Proto-Indo-European,4500 BCE - 2500 BCE
ग्रावन्,*gʷréh₂wō,Proto-Indo-European,4500 BCE - 2500 BCE
हरि,*źʰárHiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हरि,*ȷ́ʰárHiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हरि,*ǵʰelh₃-,Proto-Indo-European,4500 BCE - 2500 BCE
दत्,*Hdánts,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दत्,*h₃dónts,Proto-Indo-European,4500 BCE - 2500 BCE
अथर्वन्,*átʰarwā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अथर्वन्,*átʰarwā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हन्ति,*źʰánti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हन्ति,*ǰʰánti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हन्ति,*gʷʰénti,Proto-Indo-European,4500 BCE - 2500 BCE
अस्ति,*Hásti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अस्ति,*h₁ésti,Proto-Indo-European,4500 BCE - 2500 BCE
हस्त,*ȷ́ʰástas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हस्त,*ǵʰes-,Proto-Indo-European,4500 BCE - 2500 BCE
सुवति,*suHáti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
आस्,*HáHs,Proto-Indo-Iranian,2200 BCE - 1800 BCE
आस्,*h₁óh₃s,Proto-Indo-European,4500 BCE - 2500 BCE
आस्,*HaHs-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
आस्,*h₁eh₁s-,Proto-Indo-European,4500 BCE - 2500 BCE
असृज्,*HásHr̥,Proto-Indo-Iranian,2200 BCE - 1800 BCE
असृज्,*h₁ésh₂r̥,Proto-Indo-European,4500 BCE - 2500 BCE
ओष्ठ,*Háwštʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ओष्ठ,*h₃éh₁os,Proto-Indo-European,4500 BCE - 2500 BCE
नामन्,*Hnā́ma,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नामन्,*h₁nómn̥,Proto-Indo-European,4500 BCE - 2500 BCE
अंस,*h₂ṓms,Proto-Indo-European,4500 BCE - 2500 BCE
अन्य,*Hanyás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अन्य,*Hanyás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मोह,*máwǰʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
असि,*h₂n̥sis,Proto-Indo-European,4500 BCE - 2500 BCE
त्वम्,*túH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
त्वम्,*túh₂,Proto-Indo-European,4500 BCE - 2500 BCE
राजन,*h₃rḗǵs,Proto-Indo-European,4500 BCE - 2500 BCE
एध,*Háydʰas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
एध,*Háydʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अक्ष,*Háṭṣas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अक्ष,*Háćšas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अक्ष,*h₂eḱs-,Proto-Indo-European,4500 BCE - 2500 BCE
वाच्,*wā́kš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वाच्,*wṓkʷs,Proto-Indo-European,4500 BCE - 2500 BCE
अप्,*Hā́ps,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अप्,*h₂ep-,Proto-Indo-European,4500 BCE - 2500 BCE
शङ्ख,*śankʰás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शङ्ख,*ćankʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्रविस्,*krawíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
क्रविस्,*krawíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्रविस्,*kréwh₂s,Proto-Indo-European,4500 BCE - 2500 BCE
लघु,*Hlagʰúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
लघु,*Hlagʰúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
लघु,*h₁léngʰus,Proto-Indo-European,4500 BCE - 2500 BCE
लषति,*las-,Proto-Indo-European,4500 BCE - 2500 BCE
मूष्,*múh₂s,Proto-Indo-European,4500 BCE - 2500 BCE
उद्र,*udrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उद्र,*udrós,Proto-Indo-European,4500 BCE - 2500 BCE
धातु,*dʰeh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
स्वर,*swer-,Proto-Indo-European,4500 BCE - 2500 BCE
नगर,नृ,Sanskrit,1500 BCE - present (liturgical/classical)
नगर,*गर,Sanskrit,1500 BCE - present (liturgical/classical)
ह्रस्व,*ȷ́ʰraswás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ह्रस्व,*ǵʰer-,Proto-Indo-European,4500 BCE - 2500 BCE
नीड,*niẓḍás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
नीड,*niždás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नीड,*nisdós,Proto-Indo-European,4500 BCE - 2500 BCE
पसस्,*pes-,Proto-Indo-European,4500 BCE - 2500 BCE
यातृ,*HyáHtā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
यातृ,*HyáHtā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यातृ,*h₁yenh₂tēr,Proto-Indo-European,4500 BCE - 2500 BCE
यकृत्,*Hyákr̥,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यकृत्,*Hyékʷr̥,Proto-Indo-European,4500 BCE - 2500 BCE
वमति,*wámati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वमति,*wámati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उरण,*wr̥h₁ḗn,Proto-Indo-European,4500 BCE - 2500 BCE
वि,*wí,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वि,*wí,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वि,*wi,Proto-Indo-European,4500 BCE - 2500 BCE
वि,*Hwíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वि,*h₂éwis,Proto-Indo-European,4500 BCE - 2500 BCE
वाज,*wā́ȷ́as,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वाज,*wā́ȷ́as,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वाज,*weǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
वस्ते,*wástay,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वस्ते,*wástay,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वस्ते,*wes-,Proto-Indo-European,4500 BCE - 2500 BCE
वृक,*wŕ̥kas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वृक,*wĺ̥kʷos,Proto-Indo-European,4500 BCE - 2500 BCE
ऊर्णा,*Hwŕ̥HnaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ऊर्णा,*h₂wĺ̥h₁neh₂,Proto-Indo-European,4500 BCE - 2500 BCE
वहति,*wáźʰati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वहति,*wáȷ́ʰati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वहति,*weǵʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
वत्स,*watsás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वत्स,*wet-,Proto-Indo-European,4500 BCE - 2500 BCE
वृणोति,*wr̥náwti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वृणोति,*wr̥náwti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वृणोति,*welh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
वृणोति,*wer-,Proto-Indo-European,4500 BCE - 2500 BCE
नारी,*Hnā́riš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हृद्,*źʰŕ̥d,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हृद्,*ȷ́ʰŕ̥dayam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हृद्,*ḱr̥d-,Proto-Indo-European,4500 BCE - 2500 BCE
देवृ,*daHiwā́,Proto-Indo-Iranian,2200 BCE - 1800 BCE
देवृ,*dayh₂wḗr,Proto-Indo-European,4500 BCE - 2500 BCE
श्वशुर,*swáśuras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
श्वशुर,*swáćuras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
श्वशुर,*swéḱuros,Proto-Indo-European,4500 BCE - 2500 BCE
जाया,*ǵenh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
जय,*gʷey-,Proto-Indo-European,4500 BCE - 2500 BCE
रथ,*Hrátʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वृश्चिक,σκορπῐ́ος,Ancient Greek,1500 BCE - 300 BCE
वाति,*Hwā́ti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वाति,*h₂wḗh₁ti,Proto-Indo-European,4500 BCE - 2500 BCE
नवनीत,*nayH-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षीर,*kšiHrám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नभस्,*nábʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नभस्,*nébʰos,Proto-Indo-European,4500 BCE - 2500 BCE
कृमि,*kŕ̥miṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
कृमि,*kŕ̥miš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कृमि,*kʷŕ̥mis,Proto-Indo-European,4500 BCE - 2500 BCE
शृङ्ग,*śr̥Hngám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शृङ्ग,*ćr̥Hngám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भ्रमर,*bʰrem-,Proto-Indo-European,4500 BCE - 2500 BCE
पयस्,*páyHas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पयस्,*peyH-,Proto-Indo-European,4500 BCE - 2500 BCE
वर्षा,*h₁wers-,Proto-Indo-European,4500 BCE - 2500 BCE
चेतस्,*ćáytas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
चेतस्,*čáytas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भुज,*bʰúȷ́as,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भुज,*bʰúǰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भुज,*bʰewgʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
भा,*bʰeh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
भा,*bʰéh₂,Proto-Indo-European,4500 BCE - 2500 BCE
शिर,*ḱerh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
द्यु,*dyā́wṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
द्यु,*dyā́wš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्यु,*dyḗws,Proto-Indo-European,4500 BCE - 2500 BCE
वात,*HwáHatas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वात,*h₂wéh₁n̥ts,Proto-Indo-European,4500 BCE - 2500 BCE
वात,*wáHtas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वात,*wáHtas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वात,*weh₂t-,Proto-Indo-European,4500 BCE - 2500 BCE
चतुर्,*ćatwā́ras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
चतुर्,*čatwā́ras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
चतुर्,*kʷetwóres,Proto-Indo-European,4500 BCE - 2500 BCE
पञ्चन्,*pánća,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पञ्चन्,*pánča,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पञ्चन्,*pénkʷe,Proto-Indo-European,4500 BCE - 2500 BCE
मह,*maźʰás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
मह,*maȷ́ʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मह,*méǵh₂s,Proto-Indo-European,4500 BCE - 2500 BCE
बृहत्,*bʰr̥ȷ́ʰáns,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बृहत्,*bʰérǵʰonts,Proto-Indo-European,4500 BCE - 2500 BCE
त्वच्,*twek-,Proto-Indo-European,4500 BCE - 2500 BCE
वल्क,*walkás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वल्क,*warkás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
श्वन्,*ćwā́,Proto-Indo-Iranian,2200 BCE - 1800 BCE
श्वन्,*ḱwṓ,Proto-Indo-European,4500 BCE - 2500 BCE
पीवस्,*peyH-,Proto-Indo-European,4500 BCE - 2500 BCE
पर्ण,*parnám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पर्ण,*pornóm,Proto-Indo-European,4500 BCE - 2500 BCE
श्रुति,*śrútiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
श्रुति,*ćrútiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पट,*paḷṭas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पट,*paltas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अंहस्,*Hánȷ́ʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अकार,अ,Sanskrit,1500 BCE - present (liturgical/classical)
अकार,कार,Sanskrit,1500 BCE - present (liturgical/classical)
अंशु,*Hanśúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अंशु,*Hanćúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सत्,*Hsánt,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सत्,*h₁sónts,Proto-Indo-European,4500 BCE - 2500 BCE
जीवति,*ȷ́íHwati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
